,python,java,javascript,typescript,go_lang,rust,c_plus_plus,c_lang,c_sharp,ruby,kotlin,swift,scala,php,r_lang,sql,bash,perl,elixir,objective_c,react,angular,vue,nextjs,nuxt,svelte,ember,jquery,nodejs,express,django,flask,fastapi,spring,dot_net,rails,laravel,graphql,rest_api,aws,azure,gcp,cloudflare,heroku,digital_ocean,kubernetes,docker,terraform,ansible,helm,argocd,puppet,chef,jenkins,github_actions,circleci,gitlab_ci,buildkite,travis_ci,postgresql,mysql,mongodb,redis,cassandra,dynamodb,snowflake,bigquery,oracle_db,sqlite,sql_server,kafka,spark,airflow,dbt,databricks,elasticsearch,flink,hadoop,beam,tensorflow,pytorch,scikit_learn,pandas,numpy,jupyter,mlflow,xgboost,keras,langchain,llamaindex,rag,vector_database,pinecone,weaviate,chroma,hugging_face,openai_api,claude_api,anthropic,gemini,prompt_engineering,fine_tuning,mcp,llm,ai_agent,copilot,cursor_tool,chatgpt,claude_tool,codex,tabnine,gpt_model,jest,pytest,selenium,cypress,playwright,junit,mocha,datadog,new_relic,pagerduty,grafana,prometheus,splunk,sentry,agile,scrum,tdd,bdd,ddd,microservices,ci_cd,event_driven,serverless
xgboost,0.038798735,-0.0056479727,-0.01946925,-0.011741005,0.005284393,-0.0066530057,-0.0027509583,-0.009563902,-0.012633857,-0.00013912181,-0.0066716154,-0.00597429,0.009521192,-0.0050089615,0.0038506687,0.013413067,-0.007655083,-0.004723328,-0.0015615752,-0.0034640736,-0.012134948,-0.008314153,-0.0036011573,-0.0059227557,-0.000999003,-0.0017817062,-0.0016352218,-0.005568987,-0.010706302,-0.0056640524,-0.0016269775,0.011920842,0.026293559,-0.0057927296,-0.012190738,-0.0041687023,-0.0021145735,7.364215e-05,-0.0025017112,0.012601699,0.0109243,0.022625089,0.013863836,-0.0013816827,-0.00074669626,0.013946206,0.017259631,-0.00026728198,-0.006763873,0.0014039283,-0.0041253367,-0.004504595,-0.0044778013,-0.009622121,-0.008401698,-0.0032832583,-0.005230473,-0.0013816827,-0.001316296,-0.006214772,-0.0025208292,-0.008850764,0.0009016391,-0.00048636508,0.006002237,0.009238512,0.016539421,-0.0033726376,-0.0018225671,-0.0087103015,0.009977966,0.059780233,0.04730696,0.0028152661,0.026476514,-0.003754696,0.014669513,0.00680422,0.004767475,0.1310416,0.13870066,0.21071364,0.09630596,0.1039677,0.01474116,0.12681045,1.0,0.036260042,0.028018488,0.021129942,0.035337236,0.0060533322,0.038191125,0.03706978,-0.0016970597,0.03310269,0.02540566,-0.00096915726,0.005434004,0.0025215526,0.010674536,0.025815452,-0.0010692043,0.036621142,0.018847873,-0.0038039573,-0.0050570867,0.0029777905,-0.0004616878,0.004403333,-0.00041955672,-0.0018782917,-0.004564334,-0.003072926,-0.006201359,-0.004413547,0.004143805,-0.0059020272,-0.0021491705,0.0063893544,-0.0031113317,-0.0018063327,-0.0021634693,-0.0013112552,-0.0059124,-0.0023461862,-0.013325226,-0.010674608,0.0024445616,-0.0042258603,-0.00288369,0.0011471785,0.015558288,0.0056010317,-0.00014589034
keras,0.047280878,0.00097098865,-0.021022875,-0.009698216,-0.0075872215,-0.0010949968,0.012101117,0.008423924,-0.005129989,-0.007595733,-0.0081424555,-0.007291396,0.009527401,-0.006113249,0.056532435,0.00815967,-0.0018605414,-0.005764644,-0.0019058438,-0.0042277714,-0.015253969,-0.009458291,-0.0055616847,-0.0072285007,-0.0012192455,-0.0021745055,-0.0019957267,-0.004022046,-0.013723638,0.0067368406,-0.0004761053,0.024834167,0.025184,-0.008352032,-0.012159299,-0.0050877444,-0.0025807573,-0.005041422,-0.0035070125,0.012494195,0.0131840585,0.019019585,-0.0028013051,-0.0016862918,-0.0009113147,0.019280257,0.024471305,-0.005737883,-0.0019998257,0.00741989,-0.0050348183,0.018355729,-0.005464988,-0.002573821,-0.008369864,-0.004007093,0.00047261157,-0.0016862918,-0.0016064898,-0.0048857615,-0.0021296705,-2.0956775e-05,-0.004309375,0.0044775144,-0.0025670726,-0.0013918112,0.0055443905,-0.0041161776,-0.0022243746,-0.0067792567,0.0033985619,0.02929663,0.018779106,-0.0059527066,0.014554592,-0.0010275254,0.0065998607,0.024092605,0.0028922383,0.2517364,0.2058349,0.22042155,0.096978754,0.09520589,0.025094217,0.037261046,0.036260042,1.0,0.030705882,0.026019068,0.021830384,0.010865793,0.020370033,0.0165246,0.02477049,0.08154751,-0.0016862918,-0.0011828201,-0.0009895932,0.010210507,0.02499467,0.057856094,0.00030183044,0.04974034,0.011160588,-0.0057853935,-0.0031266802,-0.0037503908,-0.0022064357,0.0025547382,-0.0005120532,0.013882059,-0.0055705984,0.011134339,-0.0075685256,-0.005386568,-0.005353222,-0.0019546123,-0.0026229818,-0.004855167,-0.0037972634,-0.0022045611,-0.0004609818,-0.008372093,-0.007215861,-0.002863432,-0.012334162,-0.0055990727,-0.0051707467,-0.0051575038,0.0017640076,-0.005227461,-0.011071553,-0.0063450444,-0.0031855318
langchain,0.13619095,-0.017877521,-0.0019780898,0.01961726,0.010487372,0.0048932433,-0.046412658,-0.033623777,-0.029788207,-0.013346128,-0.011186357,-0.022079462,-0.0061717173,-0.015225234,-0.001874561,-0.014676372,-0.02905128,-0.018122258,0.00032270752,-0.013290806,0.029746428,-0.02111757,0.0052626254,0.03843569,-0.0038329307,0.012541914,-0.0062739477,-0.020465704,0.020349061,0.017278882,0.022114914,0.08013535,0.1723631,-0.013327906,-0.026903879,-0.0004760482,-0.008113103,0.038667116,0.015502319,0.06895562,0.09475645,0.089208834,0.029923921,0.0018326212,-0.0028648914,0.06032521,0.06442607,0.00070881634,-0.024451235,6.097286e-05,0.003467921,-0.017283032,-0.016067073,-0.020725906,0.025283355,-0.006559408,-0.0144305,-0.00530118,-0.005050307,0.024288895,-0.004624325,0.009225561,0.028959984,-0.0055780415,0.017642904,0.035889167,0.024452452,-0.010000072,-0.0069927457,-0.028641919,0.01210499,0.0065453267,0.024496822,0.003821762,0.04630581,0.0028501486,0.013241473,-0.0117395,-0.0077984277,0.12928389,0.13879542,0.09328175,0.04671829,0.035984147,0.018651426,0.104103066,0.028018488,0.030705882,1.0,0.4925721,0.48086843,0.14816697,0.3119097,0.2471408,0.19980124,0.33921525,0.09100513,0.03185604,0.1901289,0.14544594,0.32962483,0.20726573,0.28310508,0.39790156,0.35705364,0.0861728,0.07851109,0.02688307,0.07207978,0.04987973,-0.0016097368,0.082094535,0.0010617162,0.02527169,-0.015663432,-0.0011282136,0.011566781,-0.016678559,-0.008245843,-0.001723916,-0.0023870612,-0.0041997787,0.004971006,0.011360511,-0.015026641,-0.00689643,-0.026167564,-0.024499672,-0.019175382,-0.011501928,-0.00420036,0.050354373,0.047368858,0.029246919,0.022626309
llamaindex,0.07635207,-0.008200651,-0.0017331829,0.009744427,0.018172765,0.015326785,-0.016653836,-0.012453494,-0.015784627,-0.012031293,-0.0054989276,-0.011549237,-0.0020143734,-0.0057883007,0.0049548238,-0.0017345074,-0.015555989,-0.009130931,-0.0030187692,-0.0066965963,0.0073327683,-0.006414323,-0.0019987943,0.016721696,-0.0019312289,0.0019561646,-0.0031611396,-0.009007729,0.010225394,0.01153566,0.004854024,0.06179583,0.108393446,-0.0059870477,-0.017537039,-0.008058754,-0.004087801,0.021029126,0.009352731,0.045134246,0.050675876,0.05070042,-0.004437139,-0.0026710087,-0.0014434806,0.046543628,0.05206617,-0.0032379187,-0.0138892615,0.00013744921,-0.0032695094,-0.008708087,-0.00865629,-0.014830531,0.0016640968,-0.006347052,-0.0073492625,-0.0026710087,-0.002544606,0.013987493,0.0050389413,0.007935939,0.012640015,0.0017784378,0.018129103,0.015805794,0.018189823,-0.0065198364,-0.0035233074,-0.019481858,0.01983909,0.010432136,0.030421264,0.0065576867,0.026873486,-0.0008825468,0.01651606,-0.0048521105,-0.0049097505,0.06692607,0.08360252,0.06310263,0.05606251,0.031323984,0.013359098,0.07236883,0.021129942,0.026019068,0.4925721,1.0,0.3271924,0.1291914,0.2669871,0.22074628,0.25748414,0.24072407,0.08778938,0.037783884,0.17065383,0.071483076,0.23699921,0.1700285,0.099965416,0.22867051,0.15883203,0.028642552,0.015306695,0.012920937,0.023148503,0.024163699,-0.00081106875,0.021988545,-0.00029768544,0.019208064,-0.004058309,0.0046825623,0.0070315367,-0.008084131,-0.004154683,0.0012109132,-0.0060146907,-0.003491924,-0.0020796512,-0.00028907385,-0.00976968,-0.0004283907,-0.016578477,-0.016981458,-0.009497016,-0.0058713085,-0.0055746236,0.032561127,0.018976912,0.017665543,0.020315336
rag,0.15630552,-0.040142585,-0.020122588,0.017423412,0.011914786,0.01850325,-0.05762486,-0.046508323,-0.036464166,-0.021213472,-0.0193978,-0.028058985,-0.009928207,-0.018197602,-0.00031010635,-0.004584819,-0.038179334,-0.022094097,-0.007846772,-0.01740665,0.012782709,-0.024881452,0.0057975627,0.03549919,-0.0050198976,0.0039367303,-0.008216838,-0.025885694,0.007803842,0.012132643,0.014643586,0.06053435,0.16131619,-0.030550348,-0.034530994,-0.008904646,-0.0051908107,0.033451967,0.01872145,0.0809019,0.09168946,0.09201733,-0.006524229,-0.006942828,-0.0037520796,0.058131225,0.07232444,0.006158536,-0.030537218,-0.0068977824,-0.003883421,-0.017482134,-0.01386204,-0.0344074,0.012865519,-0.012983998,-0.014955759,-0.006942828,-0.006614266,0.017550096,-0.009963931,0.0030767054,0.022261973,-0.01454649,0.016125051,0.054506127,0.038288,-0.0135249775,-0.009158231,-0.032682158,0.01212208,0.026502753,0.05022855,0.024776123,0.069025226,0.0064337216,0.019448739,-0.0166513,0.00082946697,0.13295381,0.15210941,0.10615527,0.042610906,0.026570803,0.023986759,0.117983095,0.035337236,0.021830384,0.48086843,0.3271924,1.0,0.20120664,0.3088367,0.24237494,0.17863816,0.27868855,0.09270656,0.046400253,0.20258205,0.1680949,0.43325886,0.3160632,0.29515153,0.5154903,0.42052346,0.079191655,0.059015922,0.04333174,0.067788266,0.06240926,-0.0021082337,0.06801553,-0.008521325,0.014570528,-0.018543445,-0.004655367,0.009691487,-0.019074544,-0.010799384,-0.001536037,-0.0020465679,0.001518857,-0.0036929282,0.0022246437,-0.01650323,-0.0068879784,-0.049510356,-0.03540144,-0.025796998,-0.013921723,-0.0025057972,0.044878956,0.056767996,0.050250705,0.030338392
vector_database,0.043122545,-0.012084326,-0.008485913,-0.00583398,0.023003466,0.05161777,3.33164e-05,-0.011273321,-0.014604171,-0.008757052,0.0007489838,-0.0016511526,-1.4416307e-06,-0.00704791,-0.003932703,-0.011002334,-0.009298071,-0.0066460064,0.006241006,-0.0048741596,0.0030761925,-0.0060311216,-0.0029452294,0.014370454,-0.0014056572,0.012291242,-0.0023008552,-0.005427302,0.0013117436,0.008618466,-0.002229692,0.002392829,0.032514863,-0.010376809,-0.008892101,-0.0058656144,-0.0029753319,0.011071211,0.012629743,0.012012783,0.01590569,0.01594354,-0.0032295994,-0.0019441106,-0.0010506464,0.029449383,0.033756353,0.006260287,-0.001749892,0.009434181,0.0038656069,-0.0033802104,-0.0033252551,-0.0010193993,0.00943985,-0.004619742,-0.0028528923,-0.0019441106,-0.0018521076,0.016549272,-0.006513202,2.4581848e-05,0.024261432,0.0022954831,0.008647563,0.016479282,0.015898017,-0.004745504,-0.0025644614,-0.008231708,0.008400735,0.0069601536,0.00633896,-0.004124969,0.023866588,0.009054474,0.01762766,0.0007182867,0.0016277462,0.015819542,0.018041449,0.0153131215,-0.006528205,-0.0055966065,0.02102197,0.017654272,0.0060533322,0.010865793,0.14816697,0.1291914,0.20120664,1.0,0.19314592,0.10332184,0.19954696,0.10310202,0.0075895963,-0.0013636625,0.037923858,0.052797444,0.1320979,0.08433039,0.058533534,0.115880884,0.08489591,0.02313286,0.014032407,0.004290092,0.016940044,0.006312296,-0.0005903415,0.032458063,0.0023385833,0.004290092,-0.0043798448,-0.006210126,-9.9948076e-05,-0.0060264636,-0.003024012,0.006979111,-0.004377831,0.004757016,0.008135233,0.008120513,0.014423078,-0.003301225,-0.014139343,-0.010312527,-0.005345854,0.00035069665,-0.004057525,0.017594995,0.016872143,0.009762357,0.0017009262
pinecone,0.06938225,-0.016642397,-0.0009359772,0.006562197,0.0074131633,0.015780017,-0.02634763,-0.01873816,-0.018980142,-0.007702128,-0.011773515,-0.011836205,-0.00679484,-0.008022952,0.0012025029,0.007681502,-0.014045195,-0.009357811,-0.0030937775,-0.006862988,0.016612738,-0.009878663,0.010729533,0.04002395,-0.0019792146,0.038639005,-0.0032396852,-0.007601458,0.01547104,0.0141013535,0.0024201886,0.04318427,0.121338926,-0.008672225,-0.01322265,-0.0014400887,-0.004189372,0.03268634,0.029707488,0.04148502,0.039541066,0.046628226,-0.0045473897,-0.0027373761,-0.0014793472,0.040009674,0.053581588,0.0061990838,-0.013298049,0.0048501096,0.0010123115,-0.008924459,-0.008871376,-0.00922432,0.013648034,-0.0065047587,-0.0017356977,-0.0027373761,-0.0026078327,0.0149059715,0.008448436,0.020244947,0.02795017,0.003378562,0.03413089,0.027086116,0.00991851,-0.006681836,-0.003610852,-0.01906508,0.018236969,0.020743577,0.025040766,0.007890893,0.032947082,0.013056992,0.027576974,-0.010139847,0.0023791103,0.060474902,0.057860613,0.039369598,0.029711332,0.020678723,0.01712528,0.138958,0.038191125,0.020370033,0.3119097,0.2669871,0.3088367,0.19314592,1.0,0.6910137,0.31201908,0.15495054,0.06518064,0.046464197,0.11850455,0.063629456,0.19420713,0.1460656,0.067977324,0.21309532,0.16994838,0.022987062,0.033295214,0.021526288,0.028404608,0.016196012,-0.00083122164,0.036288124,-0.0007211646,0.015389768,-0.0076421145,0.0020043268,0.006449289,-0.00033291278,-0.0042579155,0.017985234,0.01808255,-0.0035786887,0.020984665,0.02579987,0.0028677625,-0.0046482407,-0.025862614,-0.01606977,-0.012539059,-0.008372233,-0.0024458347,0.030328019,0.040959157,0.037628878,0.020375822
weaviate,0.05074712,-0.0078994995,0.0053104586,0.0086866245,0.01236339,0.011419246,-0.020688852,-0.012707061,-0.013892783,-0.0009722424,-0.009873485,-0.008841497,-0.0009848675,-0.0074128835,-0.0041363565,0.0037924494,-0.012952864,-0.0069901673,-0.002311013,-0.0051265666,0.011945622,-0.0012025792,0.01205305,0.036581088,-0.0014784486,0.039586138,-0.0024200045,-0.0059509054,0.015047317,0.00288668,0.006882686,0.029504025,0.10633775,-0.0005171323,-0.0068172445,0.005968661,-0.0031294085,0.033520408,0.031667028,0.024417533,0.029437967,0.03883672,-0.003396843,-0.0020447858,-0.0011050538,0.038117938,0.0515827,0.009083858,-0.010283625,0.0035398093,0.009223406,-0.006666459,-0.006626806,-0.0027841527,0.015565081,-0.0048589734,0.0015843187,-0.0020447858,-0.0019480183,0.013947496,0.012992268,0.0150874015,0.016629323,0.0070738825,0.02387219,0.014446954,0.0070295613,-0.0049912483,-0.0026972613,-0.013126116,0.016572006,0.0064291796,0.02965341,0.013613168,0.021589141,0.01932261,0.016198564,-0.008780532,0.0011882491,0.0402157,0.039988954,0.04015483,0.042337667,0.019531824,0.0024900797,0.09845349,0.03706978,0.0165246,0.2471408,0.22074628,0.24237494,0.10332184,0.6910137,1.0,0.19693182,0.11882731,0.07956124,0.0114847245,0.083253995,0.049756583,0.14418872,0.12236986,0.04979049,0.1677477,0.11926312,0.011398287,0.030228727,0.015933573,0.023796936,0.010396022,-0.0006209121,0.023927359,0.0043548783,0.03231859,-0.0029776667,-0.00079188996,-0.00071656436,0.006431685,-0.0031806096,0.024757482,0.027765801,-0.0026732357,0.022520678,0.029288903,-0.008749903,-0.0034721778,-0.021855544,-0.012666288,-0.009569238,-0.006253953,9.434279e-05,0.02015378,0.034026887,0.03166002,0.012395953
chroma,0.034496758,-0.017261174,-0.0024449374,-0.004057794,0.011608393,0.043728877,0.0048691626,-0.00801453,-0.010918443,-0.006644423,-0.0071226726,-0.0063782022,-0.0074102115,0.0051876656,-0.0029839426,-0.0062632035,-0.010331842,-0.0050426647,-0.0016671509,-0.003698274,0.003454419,-0.006549466,-0.0014961894,0.011606731,-0.0010665439,-0.0019021645,-0.0017457765,-0.0027752987,0.0037257937,0.022024408,-0.005578424,0.0105738845,0.060170386,-0.007041923,-0.009908324,-0.0044505415,-0.0022575364,0.013352694,0.00748464,0.009180551,0.022046529,0.016597541,-0.0024504622,-0.001475096,-0.0007971792,0.028312868,0.03843162,-0.007678849,-0.0075051486,0.003822009,-0.004404244,-0.0048091435,-0.004780538,-0.009197239,0.003946183,-0.0035052341,-0.0002863017,-0.001475096,-0.0014052887,0.004579124,0.002529984,0.00492162,0.03501588,0.0027788419,0.007671278,0.013810195,0.008030944,-0.0036006563,-0.0019457879,-0.009543653,0.0030469748,0.0048837597,0.02141773,0.0019999556,0.0031171709,0.027859878,0.0132206725,-0.0063342224,-0.0027114677,0.033988297,0.036791872,0.023565872,0.0328763,0.013341708,0.013524421,0.035124708,-0.0016970597,0.02477049,0.19980124,0.25748414,0.17863816,0.19954696,0.31201908,0.19693182,1.0,0.14830647,0.011073178,-0.0010346804,0.08386581,0.066636555,0.13858856,0.07697475,0.027062781,0.12074212,0.07859354,0.022301622,0.011997923,0.01372572,0.0028144603,0.0037806819,-0.00044792227,0.1550743,-0.004872922,0.01939452,-0.006620623,-0.00471194,-0.0046827705,-0.006301054,-0.0022944727,-0.0035630716,-0.0033216837,-0.001928456,0.011612244,0.013469643,0.0026678555,-0.0025048081,-0.012805051,-0.0008313189,-0.00577506,-0.004511564,-0.0030786516,0.010690039,0.001691042,0.0063334596,-0.0011375151
hugging_face,0.08928073,-0.02227793,-0.022187335,-0.0072665885,0.0048410897,0.022350004,-0.0065877778,-0.018690962,-0.015663069,-0.008456007,-0.014930718,-0.011947654,0.0054408745,-0.009524225,0.0027102479,-0.013292114,-0.018929452,-0.010570555,-0.0034947218,-0.007752411,-0.010021576,-0.019263573,0.001141146,0.008260037,0.006089527,0.019384395,-0.003659539,-0.009419853,-0.010663595,0.0052889697,0.010958841,0.03610748,0.062336776,-0.018057453,-0.020572267,-0.0012667847,-0.0007905598,0.00595202,-0.006725808,0.031304456,0.06834833,0.055332057,0.009396173,-0.0030921318,0.009464169,0.035820156,0.043485906,0.00021835344,-0.016091315,0.007853961,-0.0031231747,-0.010081042,-0.008141459,-0.014340636,0.00082866737,0.00029838795,-0.005120273,-0.0030921318,-0.0029458,0.0013476659,-0.0075153923,-0.00601227,0.006915656,-0.008404512,0.0025826553,0.00577652,-0.0018439925,-0.00506569,-0.0040788073,-0.016950913,-0.003223365,0.009976322,0.031545956,-0.00053764356,0.013326414,0.007103233,0.003641159,0.0010413664,0.0041739247,0.1966994,0.23026939,0.13726662,0.05679887,0.048081316,0.021746578,0.11290061,0.03310269,0.08154751,0.33921525,0.24072407,0.27868855,0.10310202,0.15495054,0.11882731,0.14830647,1.0,0.07520527,-0.002168922,0.082034476,0.047107216,0.1561024,0.1838021,0.1474797,0.232273,0.15053578,0.014615408,0.013732839,0.004006521,0.00085455313,0.01625977,-0.00093894545,0.03571123,0.00085455313,0.004006521,-0.013878309,-0.007970974,0.0131986085,-0.010330133,-0.004809729,0.007425303,-0.0042752894,0.00056840404,0.0022207852,0.008351281,-0.0046112714,-0.005250639,-0.018528908,-0.019437084,-0.01252132,-0.005479314,-0.0035561435,0.0083219465,0.010879197,0.0043362645,0.00650623
openai_api,0.027304793,-0.011621501,0.004024522,0.008634034,0.009059208,-0.0057828384,-0.008784931,-0.00876888,-0.00039527594,-0.005409641,-0.0025236653,-0.0051928945,-0.006033118,-4.311662e-05,-0.0024294148,0.0102053825,-0.0014340945,-0.0041055493,-0.001357332,-0.0030109969,0.0066639516,-0.0077097453,0.0010381088,0.0058564465,-0.00086834026,-0.0015486714,-0.0014213461,-0.004840602,0.010021995,-0.0010945858,-0.0045417445,0.029190976,0.100482956,-0.0031929328,-0.0010628117,-0.0036234648,-0.0018380019,0.008041289,0.020679703,0.0038177536,0.005758039,0.019410232,-0.0019950748,-0.0012009682,-0.0006490335,0.024163596,0.021951482,0.013923152,-0.0077673923,0.007107683,0.0016221026,-0.003915425,-0.0038921358,-0.0019761152,0.013836336,-0.0028538308,0.01096098,-0.0012009682,-0.0011441336,0.014901959,0.004593297,0.0074270414,0.009193942,-0.003978803,0.005135574,0.025915066,0.049632914,-0.00293152,-0.001584188,0.0037068883,-0.0006855414,0.019313946,0.038509507,-0.0042394865,0.0016463577,0.0041382653,-0.0034768493,-0.0051570875,-0.0022075758,0.013038532,0.022406733,0.020953076,0.01918526,0.023529666,-0.0019035407,0.012644049,0.02540566,-0.0016862918,0.09100513,0.08778938,0.09270656,0.0075895963,0.06518064,0.07956124,0.011073178,0.07520527,1.0,0.108888075,0.06684579,0.023661714,0.11013124,0.07154142,0.026572775,0.080534555,0.05019361,0.036877032,0.012688207,0.052996922,0.014905277,0.021997394,-0.00036468162,0.021051642,0.0054689627,0.011245974,0.0016310732,0.0059142136,0.001092348,0.0022309374,-0.001868074,0.0018878896,-0.002704391,-0.0015700769,-0.00042165755,-0.0027720872,-0.0014647687,-0.0020393212,-0.0060031456,-0.0031458398,-0.0037277767,-0.0036731472,0.0049033775,0.016746959,0.012664096,0.0087765455,0.001982149
claude_api,0.009793035,-0.011459396,0.013934099,0.023579005,-0.0054319156,-0.0040562716,-0.010320455,-0.0061134147,-0.0037704837,-0.003794499,0.0005990504,-0.0036424655,-0.0042318255,0.0030879169,-0.0017040707,-0.0010607342,-0.0059003113,-0.0028797663,-0.0009520769,-0.0021120114,0.01696113,-0.0002216758,0.0055748993,0.043426294,-0.00060908217,-0.0010862886,-0.0009969785,-0.0033953562,0.019354029,0.012911684,-0.0031857279,0.0039733895,0.019782474,-0.0075312583,0.00071730814,-0.0025416163,0.013073643,-0.0045981947,0.013729157,0.0046103047,0.0033932775,-0.00056751654,-0.0013994105,-0.0008423982,-0.0004552533,0.001866012,0.003525513,0.0063596223,-0.0054483023,0.0022976915,-0.002515177,-0.0027464067,-0.002730071,-0.0078080185,0.0061720973,-0.00200177,0.007897944,-0.0008423982,-0.00080253265,0.01864289,0.0015892105,0.0053752842,-0.004345369,-0.002790862,0.011217709,-0.0052761044,-0.0031644125,-0.0020562639,-0.0011112011,-0.0033866228,-0.004519307,-0.006345483,-0.004477241,-0.002973714,-0.0007603128,-0.0040377737,-0.0024387755,-0.0036173493,-0.0015484657,-0.004207144,-0.004629903,-0.0026511704,-0.002828722,-0.0024250532,-0.0013352055,-0.0024364935,-0.00096915726,-0.0011828201,0.03185604,0.037783884,0.046400253,-0.0013636625,0.046464197,0.0114847245,-0.0010346804,-0.002168922,0.108888075,1.0,0.16707675,0.05460403,0.0620112,0.0015778827,0.07231763,0.0627174,0.06311564,0.0052927216,0.027342783,0.02786953,0.057718404,0.032999493,-0.00025579956,0.047335126,-0.0027828293,-0.0018735327,-0.0037809073,0.018147651,0.018290982,-0.0035984074,-0.001310328,0.0014027542,-0.0018969481,-0.0011013031,-0.00023028652,0.00036340405,-0.0036047315,-0.0014304464,-0.0133711295,-0.007510369,-0.0046437955,-0.0025764653,-0.0017581572,0.013207027,0.006807614,0.0215336,0.011739517
anthropic,0.051282164,-0.02013856,0.020785537,0.045249175,0.025075614,0.022582391,-0.03395098,-0.014645327,-0.021545699,0.0016520267,0.0005854062,-0.0047037057,-0.008473279,-0.0034299123,0.019850029,-0.01320518,-0.018453889,-0.0101944,-0.0039000215,-0.0064810114,0.036969755,-0.012875762,0.010781386,0.050883517,0.00497952,0.008140303,-0.0040839533,-0.013908501,0.037386447,0.020800393,0.010193305,0.026872983,0.068969265,-0.0070147747,-0.016389595,0.016733715,-0.0017421773,0.029333076,0.012584555,0.03893179,0.025756963,0.035991836,0.01383931,0.001956684,-0.0018648679,0.022293296,0.025852485,0.015897254,-0.017932914,0.005766894,0.004323258,-0.009572427,-0.0078081726,-0.013342386,0.019833054,0.023835907,0.0017275111,0.0073641096,-0.0032874388,0.03659389,-0.002424148,0.0008970926,0.018936628,-0.0097805755,0.017769678,0.00096121023,0.0031211665,-0.008423136,-0.0045518465,-0.016609522,0.0021675725,-0.0030172686,0.007926422,0.0033475203,-0.0037328806,-0.0038033193,0.006969235,-0.014817858,-0.0063430266,0.025091564,0.03907953,0.025607258,0.021016415,0.0014350621,0.008201768,0.014538518,0.005434004,-0.0009895932,0.1901289,0.17065383,0.20258205,0.037923858,0.11850455,0.083253995,0.08386581,0.082034476,0.06684579,0.16707675,1.0,0.18476062,0.19620062,0.10312508,0.15011846,0.2203118,0.17394277,0.07899901,0.092325844,0.06072534,0.09792045,0.0474191,-0.0010478395,0.21032517,-0.0014612218,0.0069825235,-0.004395713,0.002669284,0.021761807,-0.0044035953,-0.0053675366,0.013763759,0.0018817127,-0.00037158726,0.0004985987,0.003028693,-0.004446857,-0.0058595813,-0.037896812,-0.022137849,-0.011914,-0.006982605,-0.004600665,0.008860377,0.0138002075,0.02230751,0.0101888925
