term,count_a,count_b,z_score,log_odds_ratio,company_count,direction,category,comparison,ngram
plus.experience,48,0,8.438308948766446,4.022805949572554,34,A_heavy,noise,primary_rawtext_sanity,unigram
experiencestrong,42,1,8.270097447840833,3.79233808433081,41,A_heavy,noise,primary_rawtext_sanity,unigram
laravel,59,95,8.201929211153502,1.2302574273496383,73,A_heavy,noise,primary_rawtext_sanity,unigram
rdbms,140,461,8.030235493675614,0.6678394345189425,346,A_heavy,noise,primary_rawtext_sanity,unigram
systems.experience,43,0,7.9867179510748825,4.022799619316446,32,A_heavy,noise,primary_rawtext_sanity,unigram
scala,229,972,7.880335101181509,0.4845077011534329,538,A_heavy,tech_stack,primary_rawtext_sanity,unigram
environment.experience,37,1,7.802413555628262,3.7649627770859713,36,A_heavy,noise,primary_rawtext_sanity,unigram
preferredexperience,30,5,7.8019318280436325,2.996366479996393,29,A_heavy,noise,primary_rawtext_sanity,unigram
environmentexperience,41,0,7.798763939802121,4.02279708722563,36,A_heavy,noise,primary_rawtext_sanity,unigram
fieldexperience,34,2,7.791368320373565,3.529130131463834,35,A_heavy,noise,primary_rawtext_sanity,unigram
visualforce,57,100,7.752552146636309,1.1602491541324529,83,A_heavy,noise,primary_rawtext_sanity,unigram
extent,134,450,7.717885891996234,0.6532660596728412,75,A_heavy,noise,primary_rawtext_sanity,unigram
entities.,55,94,7.70935507700498,1.1815423109959617,36,A_heavy,noise,primary_rawtext_sanity,unigram
servicesexperience,40,0,7.703067536338501,4.022795821182715,32,A_heavy,noise,primary_rawtext_sanity,unigram
ext,41,48,7.701249013867932,1.4936209155815412,57,A_heavy,noise,primary_rawtext_sanity,unigram
scrum,371,1907,7.652116997952345,0.3538584669080347,1080,A_heavy,method,primary_rawtext_sanity,unigram
experience5+,39,0,7.606167354031267,4.022794555141463,26,A_heavy,noise,primary_rawtext_sanity,unigram
vaccination,55,97,7.5962584387128524,1.1559715996040705,40,A_heavy,noise,primary_rawtext_sanity,unigram
preliminary,48,73,7.579455430401181,1.2770835053811052,67,A_heavy,noise,primary_rawtext_sanity,unigram
qualificationsbachelor,34,1,7.507013532807594,3.74515635168553,32,A_heavy,noise,primary_rawtext_sanity,unigram
effectively,949,6154,7.503778263278606,0.20527257865735837,2986,A_heavy,noise,primary_rawtext_sanity,unigram
practices.experience,31,2,7.4825969913068775,3.4923274143331593,29,A_heavy,noise,primary_rawtext_sanity,unigram
tasks,776,4849,7.475133172753672,0.22819325405375324,2538,A_heavy,noise,primary_rawtext_sanity,unigram
nodejs,126,424,7.469898988335741,0.6517479183676222,340,A_heavy,tech_stack,primary_rawtext_sanity,unigram
css,374,1961,7.4315025966240675,0.3406981423746833,1300,A_heavy,noise,primary_rawtext_sanity,unigram
workplace.,340,1742,7.364146070366282,0.35599531965984177,435,A_heavy,noise,primary_rawtext_sanity,unigram
http,179,726,7.352392742233733,0.5165187971704093,435,A_heavy,noise,primary_rawtext_sanity,unigram
c#,669,4087,7.329545303915548,0.24230116970888194,1824,A_heavy,tech_stack,primary_rawtext_sanity,unigram
skillsbachelor,36,0,7.307762315984964,4.0227907570276695,32,A_heavy,noise,primary_rawtext_sanity,unigram
updated,190,799,7.2591085081970155,0.4910031749041872,583,A_heavy,noise,primary_rawtext_sanity,unigram
frameworksexperience,27,3,7.232162941656194,3.2343215923796187,25,A_heavy,noise,primary_rawtext_sanity,unigram
verbal,579,3452,7.208296061533713,0.2576522612918124,2172,A_heavy,soft_skill,primary_rawtext_sanity,unigram
mainframe,147,555,7.207830871867033,0.567707159874784,164,A_heavy,noise,primary_rawtext_sanity,unigram
pythonexperience,35,0,7.205548548517444,4.022789490993061,29,A_heavy,noise,primary_rawtext_sanity,unigram
environmentstrong,28,2,7.157518605801864,3.4494343746955938,25,A_heavy,noise,primary_rawtext_sanity,unigram
non-profit,39,55,7.040147883598307,1.3392779457233832,40,A_heavy,noise,primary_rawtext_sanity,unigram
assure,62,141,7.0278407155401155,0.9520142529782962,135,A_heavy,noise,primary_rawtext_sanity,unigram
please.,71,180,7.011959077669223,0.8668068458009461,56,A_heavy,noise,primary_rawtext_sanity,unigram
requested.,39,56,6.9913331625004815,1.324405283734972,46,A_heavy,noise,primary_rawtext_sanity,unigram
unix,135,504,6.988606057542187,0.5758087849642912,388,A_heavy,noise,primary_rawtext_sanity,unigram
e-commerce,138,527,6.899899235108676,0.5594833624394688,220,A_heavy,noise,primary_rawtext_sanity,unigram
site.,156,630,6.8975006862327195,0.519552059276382,232,A_heavy,noise,primary_rawtext_sanity,unigram
preferred.experience,32,0,6.889815711922237,4.0227856928992,24,A_heavy,noise,primary_rawtext_sanity,unigram
field.proven,32,0,6.889815711922237,4.0227856928992,30,A_heavy,noise,primary_rawtext_sanity,unigram
skills.excellent,32,0,6.889815711922237,4.0227856928992,27,A_heavy,noise,primary_rawtext_sanity,unigram
sections,59,134,6.861224105325563,0.9530571060129045,52,A_heavy,noise,primary_rawtext_sanity,unigram
corp.,62,147,6.847577567257183,0.9191748084071083,36,A_heavy,noise,primary_rawtext_sanity,unigram
architectureexperience,31,0,6.781305761596553,4.022784426871237,21,A_heavy,noise,primary_rawtext_sanity,unigram
skills.experience,31,0,6.781305761596553,4.022784426871237,29,A_heavy,noise,primary_rawtext_sanity,unigram
environment.strong,27,1,6.76388223313069,3.684391280079325,28,A_heavy,noise,primary_rawtext_sanity,unigram
responsibilitiesdesign,23,3,6.740878871704903,3.1447043696195287,21,A_heavy,noise,primary_rawtext_sanity,unigram
remoteduration,30,0,6.671031178741284,4.022783160844936,28,A_heavy,noise,primary_rawtext_sanity,unigram
applications.experience,30,0,6.671031178741284,4.022783160844936,26,A_heavy,noise,primary_rawtext_sanity,unigram
salesforce.com,36,53,6.65113550333162,1.3038058553884593,47,A_heavy,noise,primary_rawtext_sanity,unigram
practicesexperience,26,1,6.650328257707927,3.6734469903959024,24,A_heavy,noise,primary_rawtext_sanity,unigram
tools.experience,26,1,6.650328257707927,3.6734469903959024,23,A_heavy,noise,primary_rawtext_sanity,unigram
development.strong,26,1,6.650328257707927,3.6734469903959024,23,A_heavy,noise,primary_rawtext_sanity,unigram
workflows,262,13350,-22.20892055154568,-0.5808566647544868,3893,B_heavy,noise,primary_rawtext_sanity,unigram
familiarity,763,17997,-19.09473050244287,-0.39561173167547814,5236,B_heavy,noise,primary_rawtext_sanity,unigram
hands-on,803,17207,-17.43421068931835,-0.3643015909699727,5015,B_heavy,noise,primary_rawtext_sanity,unigram
agentic,12,5504,-17.036713073047018,-0.7502819156794569,1327,B_heavy,ai_tool,primary_rawtext_sanity,unigram
environments.,166,7060,-15.416742410693036,-0.5459045428956584,2647,B_heavy,noise,primary_rawtext_sanity,unigram
agents,30,4802,-15.307757232525988,-0.7077691272930924,1334,B_heavy,ai_tool,primary_rawtext_sanity,unigram
observability,188,6682,-14.168978685826238,-0.506639718569482,2270,B_heavy,sys_design,primary_rawtext_sanity,unigram
backend,865,15447,-13.963122181444497,-0.299203059865671,3534,B_heavy,noise,primary_rawtext_sanity,unigram
e.g.,1049,17611,-13.877454470462883,-0.27559792424177676,3992,B_heavy,noise,primary_rawtext_sanity,unigram
agent,30,3750,-13.293930771774953,-0.6899061397771771,1025,B_heavy,ai_tool,primary_rawtext_sanity,unigram
ml,423,9346,-13.126220624515716,-0.37385742510100606,1732,B_heavy,ai_domain,primary_rawtext_sanity,unigram
contribute,711,12917,-12.999372282941017,-0.30548125734567044,4132,B_heavy,noise,primary_rawtext_sanity,unigram
ai/ml,159,5128,-11.957411199705025,-0.4828934970833352,1608,B_heavy,ai_domain,primary_rawtext_sanity,unigram
rag,18,2895,-11.885012840334772,-0.7078271696348706,1109,B_heavy,ai_tool,primary_rawtext_sanity,unigram
ci/cd,1053,16174,-11.752374601206515,-0.23974432405155,4469,B_heavy,tech_stack,primary_rawtext_sanity,unigram
operate,233,6063,-11.734046435008555,-0.4244911338491013,2147,B_heavy,noise,primary_rawtext_sanity,unigram
workflows.,47,3316,-11.730803878387045,-0.629838493282068,1695,B_heavy,noise,primary_rawtext_sanity,unigram
systems.,673,11640,-11.680190539169052,-0.2867765264737985,3713,B_heavy,noise,primary_rawtext_sanity,unigram
proficiency,832,13304,-11.299307373042693,-0.2559888307174978,4657,B_heavy,noise,primary_rawtext_sanity,unigram
real-time,302,6690,-11.120472621443065,-0.3745031257084097,2114,B_heavy,noise,primary_rawtext_sanity,unigram
llm,82,3605,-11.109714484345892,-0.5521902988743852,1323,B_heavy,ai_tool,primary_rawtext_sanity,unigram
llms,74,3358,-10.811731067037408,-0.5583622780183237,1380,B_heavy,ai_tool,primary_rawtext_sanity,unigram
real-world,104,3777,-10.727388647151521,-0.5113485874572019,1460,B_heavy,noise,primary_rawtext_sanity,unigram
demonstrated,379,7466,-10.68254797658666,-0.3345327347384366,2661,B_heavy,noise,primary_rawtext_sanity,unigram
end-to-end,345,6907,-10.422160718170232,-0.340188745933081,2691,B_heavy,org_scope,primary_rawtext_sanity,unigram
cloud-native,105,3614,-10.29277626627775,-0.49872298492811673,1491,B_heavy,noise,primary_rawtext_sanity,unigram
long-term,351,6845,-10.133749683803089,-0.3309022872726173,2167,B_heavy,noise,primary_rawtext_sanity,unigram
ai-driven,36,2459,-10.049952868676408,-0.6253489814245885,1134,B_heavy,ai_domain,primary_rawtext_sanity,unigram
governance,212,4977,-9.982893399171642,-0.39304339280588607,1855,B_heavy,noise,primary_rawtext_sanity,unigram
claude,1,1835,-9.97970349205159,-0.7673678799069998,798,B_heavy,ai_tool,primary_rawtext_sanity,unigram
ai-powered,53,2652,-9.837736025014047,-0.5764412089336615,1108,B_heavy,ai_domain,primary_rawtext_sanity,unigram
high-impact,34,2343,-9.823370837687749,-0.6265448621344811,1230,B_heavy,noise,primary_rawtext_sanity,unigram
ai-assisted,2,1784,-9.788215885023513,-0.7611322423060072,806,B_heavy,ai_domain,primary_rawtext_sanity,unigram
production-grade,17,2020,-9.71356063164217,-0.6855282056428083,1143,B_heavy,noise,primary_rawtext_sanity,unigram
platforms.,156,4005,-9.460244830820583,-0.42033031571155544,1919,B_heavy,noise,primary_rawtext_sanity,unigram
careers.,82,2951,-9.450521549085485,-0.5091600345675475,1005,B_heavy,noise,primary_rawtext_sanity,unigram
high-performance,155,3967,-9.398428619617418,-0.419405733262491,1701,B_heavy,noise,primary_rawtext_sanity,unigram
copilot,10,1754,-9.295544181240498,-0.7129648585325254,782,B_heavy,ai_tool,primary_rawtext_sanity,unigram
following.,62,2533,-9.119969586849173,-0.5371129390358673,919,B_heavy,noise,primary_rawtext_sanity,unigram
frontend,378,6579,-8.835677022032842,-0.28886334524664115,2013,B_heavy,noise,primary_rawtext_sanity,unigram
scale.,140,3525,-8.774548137729903,-0.41448052669628765,1339,B_heavy,noise,primary_rawtext_sanity,unigram
openai,22,1784,-8.770614768283945,-0.6471765038493134,720,B_heavy,ai_tool,primary_rawtext_sanity,unigram
eligible,919,12756,-8.719164642151238,-0.19654970619298684,1871,B_heavy,noise,primary_rawtext_sanity,unigram
impact.,84,2712,-8.695271599950928,-0.4829238551352484,1097,B_heavy,noise,primary_rawtext_sanity,unigram
ordinance,53,2244,-8.672460154179287,-0.5444738358288292,216,B_heavy,noise,primary_rawtext_sanity,unigram
architectures,392,6596,-8.496038778964884,-0.27580637346912606,2764,B_heavy,noise,primary_rawtext_sanity,unigram
translate,311,5581,-8.419406453217173,-0.30038921988462874,2809,B_heavy,noise,primary_rawtext_sanity,unigram
practices.,352,6065,-8.383217631343152,-0.28496091617364705,2550,B_heavy,noise,primary_rawtext_sanity,unigram
large-scale,328,5762,-8.355633822849569,-0.2923513277409482,1980,B_heavy,noise,primary_rawtext_sanity,unigram
genai,35,1758,-8.01529380148806,-0.5770197644534782,543,B_heavy,ai_domain,primary_rawtext_sanity,unigram
similar,625,9041,-7.9375861197173005,-0.21420052661530953,3583,B_heavy,noise,primary_rawtext_sanity,unigram
annual,486,7435,-7.902985808765871,-0.23761071778402076,1511,B_heavy,noise,primary_rawtext_sanity,unigram
generative,141,3221,-7.880944417463235,-0.3842053276517232,1020,B_heavy,ai_domain,primary_rawtext_sanity,unigram
pipelines.,83,2416,-7.841662851243686,-0.4558301971172165,1368,B_heavy,noise,primary_rawtext_sanity,unigram
mission-critical,86,2448,-7.809092798250426,-0.44972201231464126,1007,B_heavy,noise,primary_rawtext_sanity,unigram
langchain,12,1318,-7.791273720104658,-0.6785895982105874,682,B_heavy,ai_tool,primary_rawtext_sanity,unigram
event-driven,64,2106,-7.720335580268262,-0.4876170731378666,1046,B_heavy,noise,primary_rawtext_sanity,unigram
onboarding,59,2003,-7.620692728165411,-0.49525073331432523,710,B_heavy,noise,primary_rawtext_sanity,unigram
u.s.,1023,13233,-7.565939095953665,-0.1651760733951173,1734,B_heavy,noise,primary_rawtext_sanity,unigram
workloads,65,2033,-7.42856680060072,-0.47478256250808837,967,B_heavy,noise,primary_rawtext_sanity,unigram
enabling,192,3715,-7.4064629760601655,-0.3278740682717469,1482,B_heavy,noise,primary_rawtext_sanity,unigram
measurable,27,1420,-7.276785692970463,-0.585010666328432,765,B_heavy,noise,primary_rawtext_sanity,unigram
mcp,3,984,-7.13955072589157,-0.7404667097413817,468,B_heavy,ai_tool,primary_rawtext_sanity,unigram
standards.,165,3266,-7.0894588462235,-0.3359232107512087,1773,B_heavy,noise,primary_rawtext_sanity,unigram
comfortable,250,4315,-7.082778360543045,-0.28551643908924706,2180,B_heavy,noise,primary_rawtext_sanity,unigram
ai-native,0,907,-7.0499168630695,-0.7731693554936925,342,B_heavy,noise,primary_rawtext_sanity,unigram
cursor,0,871,-6.908546176019886,-0.7731644333464587,484,B_heavy,ai_tool,primary_rawtext_sanity,unigram
anthropic,4,917,-6.807076732606402,-0.7266951930158605,297,B_heavy,ai_tool,primary_rawtext_sanity,unigram
ai-enabled,3,879,-6.724690506821628,-0.7366168582558821,402,B_heavy,ai_domain,primary_rawtext_sanity,unigram
patterns.,37,1420,-6.696581964530274,-0.5235402045070634,825,B_heavy,noise,primary_rawtext_sanity,unigram
actions,172,3210,-6.647863838137976,-0.3147641534398353,1641,B_heavy,noise,primary_rawtext_sanity,unigram
considered,278,4486,-6.631228150950579,-0.2591336103187647,1178,B_heavy,noise,primary_rawtext_sanity,unigram
maintain,1870,21501,-6.592067721847657,-0.11023606314085921,6012,B_heavy,noise,primary_rawtext_sanity,unigram
in-person,118,2500,-6.565963096721885,-0.3593356356982369,785,B_heavy,noise,primary_rawtext_sanity,unigram
guardrails,6,886,-6.53707932596991,-0.7019262511488318,528,B_heavy,ai_tool,primary_rawtext_sanity,unigram
tools.,204,3567,-6.536211884685725,-0.2904327686859176,1873,B_heavy,noise,primary_rawtext_sanity,unigram
improve,1111,13578,-6.524129590895976,-0.13902226624851988,4465,B_heavy,noise,primary_rawtext_sanity,unigram
reliability.,65,1776,-6.51459962831893,-0.43820695818761646,1067,B_heavy,noise,primary_rawtext_sanity,unigram
execution,339,5153,-6.510065226388481,-0.23483597056719585,2180,B_heavy,noise,primary_rawtext_sanity,unigram
ambiguous,40,1410,-6.48262704518081,-0.5041672138990947,794,B_heavy,noise,primary_rawtext_sanity,unigram
latency,86,2037,-6.4199963996446305,-0.3955943555322001,978,B_heavy,sys_design,primary_rawtext_sanity,unigram
datasets,120,2482,-6.416693603188911,-0.35115588559662747,1252,B_heavy,noise,primary_rawtext_sanity,unigram
architectures.,42,1420,-6.405692030436082,-0.49419340450163496,882,B_heavy,noise,primary_rawtext_sanity,unigram
including,5774,60218,-6.387296800547029,-0.06251269363397238,7597,B_heavy,noise,primary_rawtext_sanity,unigram
determined,275,4362,-6.3838168293119635,-0.2522175943068463,915,B_heavy,noise,primary_rawtext_sanity,unigram
solutions.,759,9739,-6.351119942265059,-0.16136612717841814,3522,B_heavy,noise,primary_rawtext_sanity,unigram
langgraph,0,736,-6.350473769306182,-0.773145975880011,400,B_heavy,ai_tool,primary_rawtext_sanity,unigram
multi-agent,4,807,-6.349452531938056,-0.720512659527035,404,B_heavy,ai_tool,primary_rawtext_sanity,unigram
production-ready,22,1099,-6.328657366903804,-0.5759710061201027,710,B_heavy,noise,primary_rawtext_sanity,unigram
integrating,334,4996,-6.245511733828482,-0.22813368334425377,2508,B_heavy,noise,primary_rawtext_sanity,unigram
retrieval-augmented,7,833,-6.237125758922945,-0.6855030680422853,527,B_heavy,ai_tool,primary_rawtext_sanity,unigram
regulated,101,2168,-6.176718872341486,-0.3637067037304744,1077,B_heavy,noise,primary_rawtext_sanity,unigram
layers,58,1588,-6.166494425370777,-0.43877300272593445,964,B_heavy,noise,primary_rawtext_sanity,unigram
ingestion,106,2211,-6.097813856794946,-0.3540195178457637,1147,B_heavy,noise,primary_rawtext_sanity,unigram
reimbursement,237,3814,-6.090696555845068,-0.2580046083739127,939,B_heavy,noise,primary_rawtext_sanity,unigram
teams.,360,5231,-6.081083987522931,-0.21591954456504947,2349,B_heavy,noise,primary_rawtext_sanity,unigram
databricks,212,3514,-6.0802636825229115,-0.2697243364347761,935,B_heavy,tech_stack,primary_rawtext_sanity,unigram
here.,172,3028,-6.06815443284599,-0.2929860623911491,596,B_heavy,noise,primary_rawtext_sanity,unigram
retrieval,67,1683,-6.052233141507411,-0.4136135510459411,716,B_heavy,noise,primary_rawtext_sanity,unigram
in-office,93,2023,-6.027178823249442,-0.36812701129112924,572,B_heavy,noise,primary_rawtext_sanity,unigram
workplace._discriminate,63,37,11.051477440310391,2.066810244248588,21,A_heavy,noise,primary_rawtext_sanity,bigram
conditions_marital,71,80,10.26538931952071,1.5270831576705035,29,A_heavy,noise,primary_rawtext_sanity,bigram
workplace._applicants,143,378,9.685793967264733,0.8360482754009215,80,A_heavy,noise,primary_rawtext_sanity,bigram
