uid,cluster_id,cluster_name,mgmt_density_v1_rebuilt,mgmt_density_t11_original,orch_density,strat_density,mentor_binary,ai_binary,period,seniority_final
asaniczka_007d949ab5ae67f3,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_c8d0738488fdcb85,1,Tech-orchestration (non-AI),0.0,2.6109660574412534,1.3054830287206267,0.0,0,0,2024,mid-senior
asaniczka_18025df6ea7babec,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_14c09ae1cd08bda7,1,Tech-orchestration (non-AI),0.0,0.0,0.8525149190110827,0.0,0,0,2024,mid-senior
asaniczka_9a37c0486325bfe7,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.6925207756232687,0,0,2024,mid-senior
asaniczka_c671e8af3956dd30,2,People-management (mentor-binary + mgmt density),2.079002079002079,2.079002079002079,0.0,0.0,1,0,2024,mid-senior
asaniczka_76639e65ac555276,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.7087172218284904,0,0,2024,mid-senior
asaniczka_82acf5463d7d4f46,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_b689e175b6e43e6c,1,Tech-orchestration (non-AI),0.0,0.0,1.6891891891891893,0.0,0,0,2024,mid-senior
asaniczka_1dfef45dd4fa2a1e,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_330198602b480a34,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.5698587127158556,0,0,2024,mid-senior
asaniczka_8584421d0ca28d65,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_db4d889d095e9a2a,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_d8b24f33972c7ab2,3,Low-profile generic,0.0,0.0,0.5931198102016607,0.0,0,0,2024,mid-senior
asaniczka_142e6892149c191e,3,Low-profile generic,0.0,1.5408320493066254,0.0,0.0,0,0,2024,mid-senior
asaniczka_3e669bff6f2de304,4,Strategic-language (stakeholder/roadmap),0.0,0.0,1.4285714285714286,1.4285714285714286,0,0,2024,mid-senior
asaniczka_9046f883fcafadf3,1,Tech-orchestration (non-AI),0.0,0.0,0.8818342151675486,0.0,0,0,2024,mid-senior
asaniczka_15179f6abcfdb026,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_e6e404f7067f70c8,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_1ef574572cb852bf,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_39070e60fee0504f,1,Tech-orchestration (non-AI),0.0,0.0,1.7152658662092626,0.0,0,0,2024,mid-senior
asaniczka_867e0857eec08210,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_e60b256c98421f9a,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.8210180623973727,0.8210180623973727,0,0,2024,mid-senior
asaniczka_c40e6185018038ab,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.8438844499078058,0,0,2024,mid-senior
asaniczka_8f8f9dcfccd0eae7,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.8726591760299625,0,0,2024,mid-senior
asaniczka_f04e293fd35df7ae,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_16b7b622be5f39fd,4,Strategic-language (stakeholder/roadmap),0.0,0.7067137809187279,1.4134275618374559,2.1201413427561837,0,0,2024,mid-senior
asaniczka_f6edaeb886974842,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_4b32fcb1e444ec01,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_5ab0b16660de6907,3,Low-profile generic,0.0,7.199424046076314,0.0,0.0,0,0,2024,mid-senior
asaniczka_e0db3f2226343b6d,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_cebf08830b5e6686,3,Low-profile generic,0.0,0.5333333333333333,0.0,0.0,0,0,2024,director
asaniczka_2f01762432ecb61e,1,Tech-orchestration (non-AI),0.0,0.0,1.858736059479554,0.0,0,0,2024,mid-senior
asaniczka_8e717116c86eab75,3,Low-profile generic,0.0,1.0198878123406425,0.0,0.0,0,0,2024,mid-senior
asaniczka_34da458ea73795ab,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_1c31e54f95115d20,4,Strategic-language (stakeholder/roadmap),0.0,0.0,2.994011976047904,2.994011976047904,0,0,2024,mid-senior
asaniczka_d47c4465f6f53ab5,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.5252100840336135,0.5252100840336135,0,0,2024,mid-senior
asaniczka_a825bdcecbdf5a5e,1,Tech-orchestration (non-AI),0.0,0.0,1.0204081632653061,0.0,0,0,2024,mid-senior
asaniczka_c7e4b393d5aecede,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_a12338276d132f8b,3,Low-profile generic,0.0,1.1778563015312131,0.0,0.0,0,0,2024,mid-senior
asaniczka_febc4394f96a54cd,1,Tech-orchestration (non-AI),0.0,0.0,0.8726003490401397,0.0,0,0,2024,mid-senior
asaniczka_4256b4b31cf53edf,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_a090ec18231f2000,1,Tech-orchestration (non-AI),0.0,0.0,0.9049773755656109,0.0,0,0,2024,mid-senior
asaniczka_a616d0d2f833bb1c,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_e819347b9d16c288,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_321a31f8d68d5fbf,1,Tech-orchestration (non-AI),0.0,0.0,1.9907100199071004,0.6635700066357001,0,0,2024,mid-senior
asaniczka_b30b4525673f3b11,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_16d2979a8be56a55,1,Tech-orchestration (non-AI),0.0,0.0,2.0080321285140563,0.0,0,0,2024,mid-senior
asaniczka_a0625c6063db65f8,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_17213cb8003abbfb,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_c829deb51060fb43,1,Tech-orchestration (non-AI),0.0,0.0,0.8944543828264757,0.0,0,0,2024,mid-senior
asaniczka_b5e806e8876f8427,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_3030be1b8f73cd76,0,AI-oriented (low-orch),0.0,0.0,0.0,0.0,0,1,2024,mid-senior
asaniczka_5af8ed0ab14cac5a,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_1392bbbde6b55013,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_022b24d82b992312,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_9ac602749108fbc8,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
linkedin_li-4403583498,3,Low-profile generic,0.0,0.0,0.7874015748031495,0.0,0,0,2026,mid-senior
linkedin_li-4403588988,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4403589937,3,Low-profile generic,0.0,0.0,0.0,0.4508566275924256,0,0,2026,mid-senior
linkedin_li-4403590309,3,Low-profile generic,0.0,0.601684717208183,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4403590753,4,Strategic-language (stakeholder/roadmap),0.0,0.5906674542232723,0.0,0.5906674542232723,0,0,2026,director
linkedin_li-4403590984,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.6925207756232687,0.6925207756232687,0,0,2026,mid-senior
linkedin_li-4403592935,3,Low-profile generic,0.0,1.923076923076923,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4403593029,3,Low-profile generic,0.0,0.0,0.0,0.544069640914037,0,0,2026,mid-senior
linkedin_li-4403594202,1,Tech-orchestration (non-AI),0.0,0.0,4.285714285714286,0.0,0,0,2026,mid-senior
linkedin_li-4403596799,4,Strategic-language (stakeholder/roadmap),0.0,0.9107468123861566,0.9107468123861566,2.73224043715847,0,0,2026,mid-senior
linkedin_li-4403596801,4,Strategic-language (stakeholder/roadmap),0.0,0.8665511265164645,0.8665511265164645,2.5996533795493937,0,0,2026,mid-senior
linkedin_li-4403597788,3,Low-profile generic,0.0,0.3748125937031484,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4403598733,1,Tech-orchestration (non-AI),0.0,0.0,3.6900369003690034,0.0,0,0,2026,mid-senior
linkedin_li-4403800545,2,People-management (mentor-binary + mgmt density),0.3707823507601038,0.3707823507601038,2.2246941045606228,0.7415647015202076,1,1,2026,mid-senior
linkedin_li-4403801461,0,AI-oriented (low-orch),0.0,0.8802816901408451,2.200704225352113,0.0,0,1,2026,mid-senior
linkedin_li-4403801510,0,AI-oriented (low-orch),0.0,0.0,0.647878198898607,0.0,0,1,2026,mid-senior
linkedin_li-4403802456,0,AI-oriented (low-orch),0.0,0.0,0.0,0.0,0,1,2026,mid-senior
linkedin_li-4403802723,0,AI-oriented (low-orch),0.0,0.2949852507374631,2.654867256637168,0.5899705014749262,0,1,2026,mid-senior
linkedin_li-4403802824,4,Strategic-language (stakeholder/roadmap),0.0,0.4650081376424087,0.0,0.9300162752848175,0,0,2026,mid-senior
linkedin_li-4403803402,3,Low-profile generic,0.0,0.0,0.78125,0.0,0,0,2026,mid-senior
linkedin_li-4403806040,1,Tech-orchestration (non-AI),0.0,0.0,2.8719126938541066,0.5743825387708213,0,0,2026,mid-senior
linkedin_li-4403806587,4,Strategic-language (stakeholder/roadmap),0.0,0.8598452278589853,0.0,1.7196904557179706,0,0,2026,mid-senior
linkedin_li-4403807009,1,Tech-orchestration (non-AI),0.0,0.0,1.3605442176870748,0.0,0,0,2026,mid-senior
linkedin_li-4403807476,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4403809469,1,Tech-orchestration (non-AI),0.0,0.0,1.7574692442882252,0.0,0,0,2026,mid-senior
linkedin_li-4403814554,1,Tech-orchestration (non-AI),0.0,0.0,1.9077901430842608,0.0,0,0,2026,mid-senior
linkedin_li-4403816037,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4403817017,0,AI-oriented (low-orch),0.0,0.0,0.0,0.0,0,1,2026,mid-senior
linkedin_li-4403823954,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4403826817,3,Low-profile generic,0.0,0.0,0.3074085459575776,0.3074085459575776,0,0,2026,mid-senior
linkedin_li-4403828651,3,Low-profile generic,0.0,0.0,0.4476275738585497,0.0,0,0,2026,mid-senior
linkedin_li-4403828944,1,Tech-orchestration (non-AI),0.0,0.0,2.100840336134454,0.0,0,0,2026,mid-senior
linkedin_li-4403833955,1,Tech-orchestration (non-AI),0.0,0.0,1.6207455429497568,0.0,0,0,2026,mid-senior
linkedin_li-4403834814,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4403835088,2,People-management (mentor-binary + mgmt density),0.612369871402327,1.224739742804654,2.449479485609308,1.224739742804654,1,1,2026,mid-senior
linkedin_li-4403837293,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4403838604,0,AI-oriented (low-orch),0.0,0.0,3.937007874015748,0.0,0,1,2026,mid-senior
linkedin_li-4403838680,1,Tech-orchestration (non-AI),0.0,0.9910802775024778,0.9910802775024778,0.0,0,0,2026,mid-senior
linkedin_li-4403842235,1,Tech-orchestration (non-AI),0.0,0.0,0.8940545373267769,0.0,0,0,2026,mid-senior
linkedin_li-4403846412,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4403847328,3,Low-profile generic,0.0,0.0,0.7137758743754461,0.0,0,0,2026,mid-senior
linkedin_li-4403850457,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4403851345,1,Tech-orchestration (non-AI),0.0,1.3333333333333333,5.333333333333333,0.0,0,0,2026,mid-senior
linkedin_li-4403853256,1,Tech-orchestration (non-AI),0.0,0.0,1.2626262626262625,0.0,0,0,2026,mid-senior
linkedin_li-4403856170,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.9242144177449167,0.9242144177449167,0,0,2026,mid-senior
asaniczka_1cd003327c8d0683,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_b4f9b4d8ea025d66,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_79e91e2a3eb83e82,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_22ee3d29d7255c1f,4,Strategic-language (stakeholder/roadmap),0.0,0.6527415143603134,1.3054830287206267,1.95822454308094,0,0,2024,mid-senior
asaniczka_2b7fd45355a0de7f,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_ecb91ec5b4cfc9e0,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_7ed2c431dd00de03,2,People-management (mentor-binary + mgmt density),1.976284584980237,1.976284584980237,0.0,0.0,1,0,2024,mid-senior
asaniczka_7f3e50c4fd881e88,1,Tech-orchestration (non-AI),0.0,0.0,0.9199632014719411,0.0,0,0,2024,mid-senior
asaniczka_c3cff466077d9210,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_fb44c75f9250291c,4,Strategic-language (stakeholder/roadmap),0.0,0.5277044854881267,0.0,0.5277044854881267,0,0,2024,mid-senior
asaniczka_317923434c4cc414,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_805ac9507dd1658c,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_aaeaa3c7f53938d6,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_2bec6a6af6c69892,2,People-management (mentor-binary + mgmt density),1.5600624024960998,1.5600624024960998,0.0,0.0,1,0,2024,mid-senior
asaniczka_cbcda50e5e3e60f0,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_f00a943e176493bf,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_58acfc50f7bc4921,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_2934840f18d180be,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_f7777c136ff62e0c,3,Low-profile generic,0.0,0.6238303181534622,0.6238303181534622,0.0,0,0,2024,mid-senior
asaniczka_bcc05a7bffbc3190,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_aae8c597e4e1f710,2,People-management (mentor-binary + mgmt density),0.4814636494944632,0.4814636494944632,0.4814636494944632,1.4443909484833894,1,0,2024,mid-senior
asaniczka_3e614ced8b2222df,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_66fcd52b5a010038,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_87f3eb2b423aac4e,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.8396305625524769,0,0,2024,mid-senior
asaniczka_9dcda1033cc5f342,1,Tech-orchestration (non-AI),0.0,0.0,2.2172949002217295,0.0,0,0,2024,mid-senior
asaniczka_6c2bf2883bd3182b,4,Strategic-language (stakeholder/roadmap),0.0,0.6042296072507553,0.0,0.6042296072507553,0,0,2024,mid-senior
asaniczka_ad781077cd7817ea,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_7c5a32f413404372,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_79d23252f94ab3aa,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_ce4994d3cddaed67,3,Low-profile generic,0.0,0.5307855626326964,0.0,0.0,0,0,2024,mid-senior
asaniczka_b4db254afdc10b4b,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_905442e38c2a7bad,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_9622638a39d08df5,1,Tech-orchestration (non-AI),0.0,0.0,2.202643171806167,0.0,0,0,2024,mid-senior
asaniczka_cf8d2a9bce4765a2,1,Tech-orchestration (non-AI),0.0,0.0,1.1098779134295227,0.0,0,0,2024,mid-senior
asaniczka_b084c04b60e2eefd,3,Low-profile generic,0.0,3.3003300330033003,0.0,0.0,0,0,2024,mid-senior
asaniczka_e903dc43265199ec,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_4d6f7e3e5cf464c1,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_03afca612fae3b70,1,Tech-orchestration (non-AI),0.0,0.8643042350907519,0.8643042350907519,0.0,0,0,2024,mid-senior
asaniczka_c79c3579240494c0,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_444dce46063980e3,3,Low-profile generic,0.0,0.6756756756756757,0.6756756756756757,0.0,0,0,2024,mid-senior
asaniczka_77f4f0c714085e3a,0,AI-oriented (low-orch),0.0,0.0,2.159827213822894,0.0,0,1,2024,mid-senior
asaniczka_2ec1444e9a92cd86,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_8ec52ada0be7ac81,1,Tech-orchestration (non-AI),0.0,0.0,2.9895366218236172,0.0,0,0,2024,mid-senior
asaniczka_1cd5bb517ff678ff,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.5790387955993052,0.5790387955993052,0,0,2024,mid-senior
asaniczka_2c6d26264435b2c4,1,Tech-orchestration (non-AI),0.0,0.0,1.050420168067227,0.0,0,0,2024,mid-senior
asaniczka_729824faaacb17e7,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_16ee3a3736f2d26c,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.6142050040355125,0,0,2024,mid-senior
asaniczka_6fdb3c7cc9789ee0,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.4471780028943562,0,0,2024,mid-senior
asaniczka_6e66e2513d8cf4fe,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.8810572687224669,0.8810572687224669,0,0,2024,mid-senior
asaniczka_12c048b04c59820f,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.0615711252653928,0,0,2024,mid-senior
asaniczka_55ac9b9b0267a574,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_12be943b1d5ef3d8,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.6455777921239509,0,0,2024,mid-senior
asaniczka_9a64ad1769d3d09a,1,Tech-orchestration (non-AI),0.0,0.5599104143337066,1.6797312430011198,0.0,0,0,2024,mid-senior
asaniczka_70d4ac3445465ca0,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_142f623fa5c4ba20,3,Low-profile generic,0.0,2.7027027027027026,0.0,0.0,0,0,2024,mid-senior
asaniczka_fbb71dd989ae64d3,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,2.1321961620469083,0,0,2024,mid-senior
asaniczka_64e7e9e641158082,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_055e055d885a3668,1,Tech-orchestration (non-AI),0.0,0.9115770282588879,0.9115770282588879,0.0,0,0,2024,mid-senior
asaniczka_c25623232649ce23,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_8b843a9b2637ba4d,1,Tech-orchestration (non-AI),0.0,0.0,2.544529262086514,0.0,0,0,2024,mid-senior
asaniczka_8539075bd26e8ec5,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.6816632583503749,1.3633265167007498,0,0,2024,mid-senior
asaniczka_9ca55066eed0863e,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_30d85395c8d8dc09,3,Low-profile generic,0.0,0.0,0.45454545454545453,0.0,0,0,2024,mid-senior
asaniczka_b728eb522346d330,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.9398496240601504,0,0,2024,mid-senior
asaniczka_8270afe66c86c348,3,Low-profile generic,0.0,0.0,0.0,0.5524861878453039,0,0,2024,mid-senior
asaniczka_8ed1e6ea83aea0c5,4,Strategic-language (stakeholder/roadmap),0.0,1.0454783063251438,0.0,0.5227391531625719,0,0,2024,mid-senior
asaniczka_3e98f174966b694a,3,Low-profile generic,0.0,0.889679715302491,0.0,0.0,0,0,2024,mid-senior
asaniczka_80caa89f1f181ed3,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_b3dc4078848e56f2,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.9496676163342831,0.9496676163342831,0,0,2024,mid-senior
asaniczka_429a24417cae2562,3,Low-profile generic,0.0,1.019367991845056,0.0,0.0,0,0,2024,mid-senior
asaniczka_93eed6b240dec32a,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.2040939193257074,0,0,2024,mid-senior
asaniczka_497bbea2deeb4e89,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_cdae132709cc81e8,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_9a8b2a081f12eefb,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_2c108196beac8657,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_851a81ae34cf3cbe,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_3dbb40e64c33d65d,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_c176b96e1735b514,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_500b3f5cec5f3b0a,1,Tech-orchestration (non-AI),0.0,0.0,1.2121212121212122,0.0,0,0,2024,mid-senior
asaniczka_c89d4a960adf8d4e,1,Tech-orchestration (non-AI),0.0,0.0,1.702127659574468,0.0,0,0,2024,mid-senior
asaniczka_b0014e4d2740b5de,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,2.6881720430107525,0,0,2024,mid-senior
asaniczka_6979cdc929169eb6,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_7062bc7bed019d21,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.8045052292839903,0.8045052292839903,0,0,2024,mid-senior
asaniczka_c789ef79483fc732,3,Low-profile generic,0.0,0.0,0.7968127490039841,0.0,0,0,2024,mid-senior
asaniczka_c1600902d923c4a0,3,Low-profile generic,0.0,0.0,0.0,0.5491488193300385,0,0,2024,mid-senior
asaniczka_c7d3708b68b8071b,1,Tech-orchestration (non-AI),0.0,0.0,1.6666666666666667,0.0,0,0,2024,mid-senior
asaniczka_04b1114782227741,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_284e2e87ed1ce564,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_a39aceb190a15820,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.8726003490401397,0,0,2024,mid-senior
asaniczka_7a7577f8bb739539,3,Low-profile generic,0.0,0.0,0.0,0.5411255411255411,0,0,2024,mid-senior
asaniczka_370bb26218daa9f9,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_783338a9a8678d90,4,Strategic-language (stakeholder/roadmap),0.0,0.5497526113249038,0.5497526113249038,0.5497526113249038,0,0,2024,mid-senior
asaniczka_33ca8ad0864e0115,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.493583415597236,1.974333662388944,0,0,2024,mid-senior
asaniczka_aedbbf3c9fae96e6,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.5005005005005005,2.002002002002002,0,0,2024,mid-senior
asaniczka_7765665cc56e21bb,1,Tech-orchestration (non-AI),0.0,0.0,1.075268817204301,0.0,0,0,2024,mid-senior
asaniczka_c1fa02e5cabb8590,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.9442870632672333,1.8885741265344667,0,0,2024,mid-senior
asaniczka_12c8e384575b3e64,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_a72acb7a4d40b11d,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_3da910f9155baf68,1,Tech-orchestration (non-AI),0.0,0.0,2.0366598778004072,0.0,0,0,2024,mid-senior
asaniczka_c520f0a7d39b51af,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_d6582005c7a9ee33,1,Tech-orchestration (non-AI),0.0,0.0,1.6286644951140066,0.0,0,0,2024,mid-senior
asaniczka_b076e6df7c21e03e,3,Low-profile generic,0.0,0.0,0.0,0.5549389567147613,0,0,2024,mid-senior
asaniczka_c4b7cf416d339738,3,Low-profile generic,0.0,0.0,0.0,0.5549389567147613,0,0,2024,mid-senior
asaniczka_abb9466e373b6b84,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.5268703898840885,2.107481559536354,0,0,2024,mid-senior
asaniczka_07b9cb1e2b83e875,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_3029038f21e3b7d9,3,Low-profile generic,0.0,0.37064492216456635,0.37064492216456635,0.0,0,0,2024,mid-senior
asaniczka_4d0ac02e660afe15,3,Low-profile generic,0.0,0.9082652134423251,0.0,0.0,0,0,2024,mid-senior
asaniczka_45db509a93cb9ea8,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_628bc0beb55117ce,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.3679890560875512,0,0,2024,director
asaniczka_0fc8e6245463e56b,2,People-management (mentor-binary + mgmt density),0.7032348804500703,0.7032348804500703,0.0,0.0,1,0,2024,mid-senior
asaniczka_e6905e50e66a51d5,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_04ebabe3d23150ab,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,2.8169014084507045,0,0,2024,mid-senior
asaniczka_9307615059564908,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.3020833333333333,0,0,2024,mid-senior
asaniczka_6180605c1a42fedd,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_0b8e3dedb7a28058,3,Low-profile generic,0.0,0.0,0.0,0.49504950495049505,0,0,2024,mid-senior
asaniczka_c32b1c7d9666b792,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
